naive_nbr,1.3589859008789062e-05,"{'MP': 1, 'MA': 1, 'GP': 1, 'JA': 2, 'TH': 2, 'FN': 2, 'JU': 6, 'CC': 6, 'CN': 6, 'BM': 6, 'JV': 6, 'BR': 6, 'CH': 6}",default,0.0,0.0055217742919921875,6.914138793945312e-05,13.0,0.0,13.0,0.0
improved2_nbr,1.33514404296875e-05,"{'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6, 'TH': 2, 'JA': 2, 'FN': 2, 'MP': 1, 'MA': 1, 'GP': 1}",default,0.0,0.013609647750854492,0.0003840923309326172,3.0,0.0,26.0,1.0
naive_degree,3.981590270996094e-05,"{'JA': 1, 'BR': 1, 'MP': 1, 'MA': 1, 'FN': 1, 'BM': 1, 'CN': 1, 'CC': 1, 'GP': 1, 'JV': 1, 'CH': 1, 'JU': 1, 'TH': 1}",default,0.000141143798828125,0.008820772171020508,0.0,16.0,16.0,0.0,0.0
naive_nbr,1.4781951904296875e-05,"{'7': 1, '1': 3, '6': 3, '9': 3, '8': 3, '5': 3, '4': 3, '10': 3, '2': 3, '3': 3}",syn,0.0,0.004051685333251953,0.00011777877807617188,15.0,0.0,15.0,0.0
improved2_nbr,9.059906005859375e-06,"{'TH': 2, 'JA': 2, 'FN': 2, 'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6, 'MP': 1, 'MA': 1, 'GP': 1}",default,0.0,0.007953643798828125,0.00020599365234375,5.0,0.0,26.0,2.0
naive_degree,3.743171691894531e-05,"{'6': 1, '7': 1, '5': 1, '8': 1, '9': 2, '1': 2, '4': 2, '10': 2, '3': 2, '2': 2}",syn,0.00014901161193847656,0.009229660034179688,0.0,15.0,15.0,0.0,0.0
improved2_nbr,1.1205673217773438e-05,"{'TH': 2, 'JA': 2, 'FN': 2, 'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6, 'MP': 1, 'MA': 1, 'GP': 1}",default,0.0,0.007234811782836914,0.00024080276489257812,5.0,0.0,26.0,2.0
naive_nbr,3.504753112792969e-05,"{'MP': 1, 'MA': 1, 'GP': 1, 'JA': 2, 'TH': 2, 'FN': 2, 'JU': 6, 'CC': 6, 'CN': 6, 'BM': 6, 'JV': 6, 'BR': 6, 'CH': 6}",default,0.0,0.01097869873046875,0.00017952919006347656,13.0,0.0,13.0,0.0
naive_degree,2.8371810913085938e-05,"{'JA': 1, 'BR': 1, 'MP': 1, 'MA': 1, 'FN': 1, 'BM': 1, 'CN': 1, 'CC': 1, 'GP': 1, 'JV': 1, 'CH': 1, 'JU': 1, 'TH': 1}",default,9.846687316894531e-05,0.006457805633544922,0.0,16.0,16.0,0.0,0.0
naive_nbr,3.7670135498046875e-05,"{'7': 1, '1': 3, '6': 3, '9': 3, '8': 3, '5': 3, '4': 3, '10': 3, '2': 3, '3': 3}",syn,0.0,0.008138179779052734,0.00030517578125,15.0,0.0,15.0,0.0
improved2_nbr,7.152557373046875e-06,"{'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6, 'TH': 2, 'JA': 2, 'FN': 2, 'MP': 1, 'MA': 1, 'GP': 1}",default,0.0,0.008252143859863281,0.00018453598022460938,3.0,0.0,26.0,1.0
naive_degree,3.814697265625e-05,"{'6': 1, '7': 1, '5': 1, '8': 1, '9': 2, '1': 2, '4': 2, '10': 2, '3': 2, '2': 2}",syn,0.0001430511474609375,0.0104827880859375,0.0,15.0,15.0,0.0,0.0
naive_nbr,3.2901763916015625e-05,"{'MP': 1, 'MA': 1, 'GP': 1, 'JA': 2, 'TH': 2, 'FN': 2, 'JU': 6, 'CC': 6, 'CN': 6, 'BM': 6, 'JV': 6, 'BR': 6, 'CH': 6}",default,0.0,0.009388446807861328,0.0001862049102783203,13.0,0.0,13.0,0.0
naive_degree,3.814697265625e-05,"{'JA': 1, 'BR': 1, 'MP': 1, 'MA': 1, 'FN': 1, 'BM': 1, 'CN': 1, 'CC': 1, 'GP': 1, 'JV': 1, 'CH': 1, 'JU': 1, 'TH': 1}",default,0.00013899803161621094,0.008662939071655273,0.0,16.0,16.0,0.0,0.0
improved2_nbr,8.344650268554688e-06,"{'JV': 6, 'BM': 6, 'JU': 6, 'CH': 6, 'BR': 6, 'CN': 6, 'CC': 6, 'TH': 2, 'JA': 2, 'FN': 2, 'MP': 1, 'MA': 1, 'GP': 1}",default,0.0,0.007853507995605469,0.00019049644470214844,3.0,0.0,26.0,1.0
