naive_nbr,1.0013580322265625e-05,"{'MP': 1, 'MA': 1, 'GP': 1, 'JA': 2, 'TH': 2, 'FN': 2, 'JU': 6, 'BM': 6, 'BR': 6, 'CH': 6, 'CC': 6, 'CN': 6, 'JV': 6}",default,0.0,0.0028769969940185547,5.221366882324219e-05,13.0,0.0,13.0
naive_degree,9.5367431640625e-06,"{'JA': 1, 'BR': 1, 'MP': 1, 'MA': 1, 'FN': 1, 'BM': 1, 'CC': 1, 'CN': 1, 'GP': 1, 'JV': 1, 'CH': 1, 'JU': 1, 'TH': 1}",default,4.1484832763671875e-05,0.002591848373413086,0.0,16.0,16.0,0.0
naive_nbr,1.33514404296875e-05,"{'7': 1, '1': 3, '6': 3, '9': 3, '8': 3, '5': 3, '4': 3, '10': 3, '3': 3, '2': 3}",syn,0.0,0.002418994903564453,9.918212890625e-05,15.0,0.0,15.0
